"","Taxonomic_ID","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7","Superkingdom","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"898","2063",0,0,0,0,0,0,1,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Kitasatospora",NA
"899","3052",0,0,0,0,0,0,1,4,"Eukaryota","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas",NA
"900","3217",0,0,0,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Bryopsida","Funariales","Funariaceae","Physcomitrella",NA
"901","3606",0,0,0,0,0,0,2,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Vitales","Vitaceae","Parthenocissus",NA
"902","4753",0,0,0,0,0,0,1,0,"Eukaryota","Fungi","Ascomycota","Pneumocystidomycetes","Pneumocystidales","Pneumocystidaceae","Pneumocystis",NA
"903","4951",0,0,0,0,0,0,1,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae","Yarrowia",NA
"904","5094",0,0,0,0,0,0,2,0,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces",NA
"905","5206",0,0,0,0,0,0,2,0,"Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae","Cryptococcus",NA
"906","6104",0,0,0,0,0,0,1,0,"Eukaryota","Metazoa","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Actinia",NA
"907","6668",0,0,0,0,0,0,1,0,"Eukaryota","Metazoa","Arthropoda","Branchiopoda","Diplostraca","Daphniidae","Daphnia",NA
"908","7514",0,0,0,0,0,0,3,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Siphonaptera","Pulicidae","Ctenocephalides",NA
"909","10483",0,0,0,0,0,0,1,0,"Viruses",NA,NA,NA,NA,"Polydnaviridae","Ichnovirus",NA
"910","12967",0,0,0,0,0,0,1,0,"Eukaryota",NA,NA,"Bigyra","Opalinata","Blastocystidae","Blastocystis",NA
"911","13134",0,0,0,0,0,0,2,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Magnetospirillum",NA
"912","27320",0,0,0,0,0,0,1,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Metschnikowiaceae","Metschnikowia",NA
"913","29056",0,0,0,0,0,0,1,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Crambidae","Ostrinia",NA
"914","32257",0,0,0,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Kingella",NA
"915","40443",0,0,0,0,0,0,1,0,"Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Gloeophyllales","Gloeophyllaceae","Gloeophyllum",NA
"916","43070",0,0,0,0,0,0,2,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Eryngium",NA
"917","43947",0,0,0,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Tolumonas",NA
"918","45682",0,0,0,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Teramnus",NA
"919","47251",0,0,0,0,0,0,1,0,"Bacteria",NA,"Cyanobacteria",NA,"Synechococcales","Leptolyngbyaceae","Leptolyngbya",NA
"920","51426",0,0,0,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Amaryllidaceae","Agapanthus",NA
"921","55392",0,0,0,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Asteropeiaceae","Asteropeia",NA
"922","63088",0,0,0,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Limoniastrum",NA
"923","63265",0,0,0,0,0,0,2,7,"Eukaryota","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Sporisorium",NA
"924","70411",0,0,0,0,0,0,2,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Frateuria",NA
"925","78156",0,0,0,0,0,0,1,0,"Eukaryota","Fungi","Ascomycota","Leotiomycetes",NA,"Pseudeurotiaceae","Pseudogymnoascus",NA
"926","82113",0,0,0,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Lithocarpus",NA
"927","90243",0,0,0,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Oligella",NA
"928","109364",0,0,0,0,0,0,2,0,"Eukaryota","Metazoa","Arthropoda","Arachnida","Trombidiformes","Eriophyidae","Eriophyes",NA
"929","110456",0,0,0,0,0,0,1,0,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Autographiviridae","Teseptimavirus",NA
"930","110932",0,0,0,0,0,0,1,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leifsonia",NA
"931","119948",0,0,0,0,0,0,2,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Myrtus",NA
"932","123986",0,0,0,0,0,0,1,0,"Eukaryota",NA,"Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Inkyuleea",NA
"933","140747",0,0,0,0,0,0,1,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Tipulidae","Dolichopeza",NA
"934","169979",0,0,0,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Arecales","Arecaceae","Butia",NA
"935","178513",0,0,0,0,0,0,1,0,"Eukaryota","Metazoa","Porifera","Demospongiae","Haplosclerida","Niphatidae","Amphimedon",NA
"936","198790",0,0,0,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Hypericaceae","Triadenum",NA
"937","227528",0,0,0,0,0,0,1,0,"Eukaryota","Metazoa","Cnidaria","Anthozoa","Actiniaria","Sagartiidae","Sagartia",NA
"938","231454",0,0,0,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dyella",NA
"939","300110",0,0,0,0,0,0,2,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Temnothorax",NA
"940","320805",0,0,0,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Phelipanche",NA
"941","669357",0,0,0,0,0,0,1,0,"Bacteria",NA,"Cyanobacteria",NA,"Chroococcales","Chroococcaceae","Geminocystis",NA
"942","741759",0,0,0,0,0,0,1,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales",NA,"Tomitella",NA
"943","1004301",0,0,0,0,0,0,2,0,"Bacteria",NA,"Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavihumibacter",NA
"944","1155738",0,0,0,0,0,0,1,0,"Bacteria",NA,"Cyanobacteria",NA,"Oscillatoriales","Oscillatoriaceae","Moorea",NA
"945","1529434",0,0,0,0,0,0,1,0,"Eukaryota","Metazoa","Echinodermata","Crinoidea","Comatulida","Comatulidae","Anneissia",NA
"946","1838142",0,0,0,0,0,0,1,0,"Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon",NA
"947","1961799",0,0,0,0,0,0,1,0,"Bacteria",NA,"Verrucomicrobia","Opitutae","Opitutales","Opitutaceae","Lacunisphaera",NA
"948","2501368",0,0,0,0,0,0,1,0,"Viruses","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Hantaviridae","Thottimvirus",NA
"949","541",0,0,0,0,0,0,0,15,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Zymomonas",NA
"950","1129",0,0,0,0,0,0,0,4,"Bacteria",NA,"Cyanobacteria",NA,"Synechococcales","Synechococcaceae","Synechococcus",NA
"951","1205",0,0,0,0,0,0,0,4,"Bacteria",NA,"Cyanobacteria",NA,"Oscillatoriales","Microcoleaceae","Trichodesmium",NA
"952","1573",0,0,0,0,0,0,0,4,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Clavibacter",NA
"953","1707",0,0,0,0,0,0,0,4,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas",NA
"954","3319",0,0,0,0,0,0,0,4,"Eukaryota","Viridiplantae","Streptophyta","Pinopsida","Pinales","Pinaceae","Abies",NA
"955","5092",0,0,0,0,0,0,0,4,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Thermoascaceae","Byssochlamys",NA
"956","13468",0,0,0,0,0,0,0,4,"Eukaryota","Viridiplantae","Streptophyta","Pinopsida","Cupressales","Cupressaceae","Cupressus",NA
"957","15747",0,0,0,0,0,0,0,4,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Phyllostachys",NA
"958","28644",0,0,0,0,0,0,0,4,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Apidae","Eufriesea",NA
"959","91493",0,0,0,0,0,0,0,4,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Exserohilum",NA
"960","93681",0,0,0,0,0,0,0,7,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales",NA,"Roseateles",NA
"961","132246",0,0,0,0,0,0,0,4,"Eukaryota","Viridiplantae","Chlorophyta","Chlorophyceae",NA,NA,"Trochiscia",NA
"962","162027",0,0,0,0,0,0,0,4,"Bacteria",NA,"Proteobacteria","Deltaproteobacteria","Myxococcales","Kofleriaceae","Haliangium",NA
"963","186532",0,0,0,0,0,0,0,22,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Ceduovirus",NA
"964","268175",0,0,0,0,0,0,0,4,"Bacteria",NA,"Cyanobacteria",NA,"Chroococcales","Chroococcaceae","Chondrocystis",NA
"965","292898",0,0,0,0,0,0,0,4,"Eukaryota","Viridiplantae","Streptophyta","Polypodiopsida","Gleicheniales","Gleicheniaceae","Diplopterygium",NA
"966","1085622",0,0,0,0,0,0,0,4,"Bacteria",NA,"Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propioniciclava",NA
"967","1324129",0,0,0,0,0,0,0,4,"Bacteria",NA,"Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Pseudenhygromyxa",NA
"968","1623303",0,0,0,0,0,0,0,4,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Brussowvirus",NA
"969","1649470",0,0,0,0,0,0,0,4,"Bacteria",NA,"Proteobacteria","Deltaproteobacteria","Myxococcales",NA,"Minicystis",NA
"970","1915401",0,0,0,0,0,0,0,4,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Roseitalea",NA
"971","1920774",0,0,0,0,0,0,0,4,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Autographiviridae","Drulisvirus",NA
"972","2685927",0,0,0,0,0,0,0,4,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Tardibacter",NA
