"","Taxonomic_ID","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7"
"1","34",0,0,0,0,0,0,0.598614952599404,0
"2","238",1.26584443978047,0,0,0,0,0,0,0
"3","247",1.26584443978047,0,0,0,0,0,0.598614952599404,0
"4","254",3.79753331934142,1.87475112022367,0,0,4.08869078707359,0,0,0
"5","287",3.79753331934142,7.49900448089469,1.19683721469967,0,4.59977713545778,0,0,5.49077573391586
"6","294",1.26584443978047,0.937375560111837,0,1.72654917895514,0.511086348384198,0,0,5.49077573391586
"7","303",2.53168887956094,0.937375560111837,2.39367442939934,1.72654917895514,2.04434539353679,0,0.598614952599404,0
"8","316",1.26584443978047,2.81212668033551,0.598418607349836,0,3.06651809030519,0,0,0
"9","317",125.318599538267,2.81212668033551,24.5351629013433,1.72654917895514,140.548745805655,2.75718154521641,78.4185587905219,21.9631029356634
"10","337",1.26584443978047,0,0,0,0,0,0,0
"11","346",0,0,0,0,0,0,0.598614952599404,0
"12","438",1.26584443978047,0,0,0,0,0,0,0
"13","442",1.26584443978047,0,0,0,0.511086348384198,0,0,0
"14","470",89.8749552244135,2.81212668033551,1.79525582204951,1.72654917895514,129.304846141202,0,2.99307476299702,0
"15","471",6.32922219890236,0.937375560111837,0,0,15.3325904515259,0.551436309043281,0,0
"16","546",1.26584443978047,0,0,0,3.06651809030519,0,0.598614952599404,0
"17","548",31.6461109945118,0,1.19683721469967,0,24.0210583740573,0,0.598614952599404,0
"18","549",1103.81635148857,72.1779181286114,129.856837794914,58.7026720844748,1095.25804458734,128.484660007085,460.933513501541,230.612580824466
"19","550",3.79753331934142,0,0.598418607349836,1.72654917895514,3.57760443868939,1.10287261808656,0,0
"20","553",135.445355056511,1.87475112022367,201.667070676895,39.7106311159682,127.260500747665,0,635.729079660567,54.9077573391586
"21","562",24.051044355829,0.937375560111837,8.97627911024754,3.45309835791028,21.9767129805205,2.75718154521641,19.1556784831809,16.4723272017476
"22","566",6.32922219890236,0,0,0,2.04434539353679,0,0,5.49077573391586
"23","569",1.26584443978047,2.81212668033551,0,1.72654917895514,3.57760443868939,0,3.59168971559642,0
"24","571",51.8996220309994,0,0,1.72654917895514,45.4866850061936,0.551436309043281,2.99307476299702,5.49077573391586
"25","573",16.4559777171461,0.937375560111837,2.99209303674918,0,48.0421167481146,1.10287261808656,5.38753457339463,0
"26","575",6.32922219890236,0,0,0,3.06651809030519,0.551436309043281,0,0
"27","582",21.519355476268,54.3677824864865,6.58260468084819,8.6327458947757,19.9323675869837,7.16867201756266,24.5432130565756,0
"28","614",7.59506663868283,0,0,1.72654917895514,3.57760443868939,2.20574523617312,2.39445981039762,0
"29","615",18.9876665967071,0,0,0,20.4434539353679,3.30861785425969,1.79584485779821,0
"30","618",1.26584443978047,0,0.598418607349836,0,1.53325904515259,0,0,0
"31","638",340.512154300947,42.1819002050326,251.335815086931,29.3513360422374,911.77804551741,44.1149047234625,174.196951206426,27.4538786695793
"32","680",1.26584443978047,0,0,0,0,0,0.598614952599404,0
"33","826",0,0,0,0,0,0,0,0
"34","853",1.26584443978047,0.937375560111837,1.79525582204951,0,0,0,0,0
"35","856",1.26584443978047,0,0,0,0,0,0,0
"36","907",0,0,0,0,0,0,0,0
"37","955",1.26584443978047,0,0,0,0.511086348384198,0,0,0
"38","1063",1.26584443978047,0,0,0,0,0,0,0
"39","1244",0,0.937375560111837,0,0,0,0,0,0
"40","1254",1.26584443978047,0,0,0,0,0,0,0
